timestamp,station_id,temperature_C,pressure_hPa,humidity_percent,hour_sin,hour_cos,day_sin,day_cos,day_of_week,month,delta_T_lag1,delta_T_lag3,delta_T_lag6,delta_P_lag1,delta_P_lag3,delta_P_lag6,delta_RH_lag1,delta_RH_lag3,delta_RH_lag6,roll_T_mean_6h,roll_T_std_6h,roll_T_mean_24h,roll_T_std_24h,roll_P_mean_6h,roll_P_std_6h,roll_P_mean_24h,roll_P_std_24h,roll_RH_mean_6h,roll_RH_std_6h,roll_RH_mean_24h,roll_RH_std_24h,expected_T,residual_T,expected_P,residual_P,expected_RH,residual_RH,slope_T_6h,slope_P_6h,slope_RH_6h,neighbor_mean_T,neighbor_mean_P,neighbor_mean_RH,dev_from_neighbor_T,dev_from_neighbor_P,dev_from_neighbor_RH,missing_temp_flag,missing_pressure_flag,missing_humidity_flag,time_gap_min,consecutive_missing
2026-01-01 08:20:00,AWS_01,28.83395961485144,1010.1637003400946,74.87629386765491,0.8660254037844387,-0.4999999999999998,0.017201575418260506,0.9998520419557735,3,1,0.8623158367745383,2.2420751916872703,4.513531430331032,0.02045414533733947,0.39374081267214933,0.9815616227469945,-0.40201405134050106,-3.873166448516386,-4.9455219394299235,25.75249885973322,1.4185076345540366,25.340235170299593,1.3444416153032381,1009.6994543721923,0.3110200710556487,1009.5240968549545,0.42596700730204756,78.8881761456006,1.907699620902765,78.64051402438929,1.8152004968541973,,,,,,,0.7650195148421202,0.07100526740524074,-0.982469761050496,25.684785441140924,1005.2162890838204,69.36964097030045,3.1491741737105166,4.947411256274222,5.506652897354456,0,0,0,50.0,0
2026-01-01 09:10:00,AWS_01,30.23077305884475,1010.3002361808274,73.66304537645878,0.7071067811865476,-0.7071067811865475,0.017201575418260506,0.9998520419557735,3,1,1.3968134439933095,3.4568792445535905,5.605054086535979,0.13653584073279035,0.6237046208021866,0.5835648249764063,-1.2132484911961257,-4.309887529667549,-5.949095227268117,26.3984182000305,1.662045644959613,25.657846483440668,1.6542119996694662,1009.7316485699005,0.3491902923809861,1009.5822426263308,0.44776482688726055,77.95627659850246,2.0633648110865215,78.29831219195889,2.062421051751484,,,,,,,0.9143545330208531,0.1716460205259183,-1.067754987916455,26.398687550277717,1005.6923845766329,71.23675739859416,3.832085508567033,4.6078516041944795,2.426287977864618,0,0,0,50.0,0
2026-01-01 10:00:00,AWS_01,30.76545543893332,1010.176875257366,74.09677938701725,0.49999999999999994,-0.8660254037844387,0.017201575418260506,0.9998520419557735,3,1,0.5346823800885687,2.7938116608564165,5.094056825932668,-0.12336092346140504,0.03362906260872478,0.7075829635601849,0.4337340105584673,-1.1815285319781594,-5.28620538274032,27.242753182076832,1.9128061707668533,26.038923698057676,2.0567669408904474,1009.8913767789692,0.30939248256308194,1009.6420754225387,0.47458006166672945,77.07645225127018,2.4179125871666716,77.91203995733389,2.378521877267611,,,,,,,1.0508590122095256,0.15054845292183888,-1.2999351378508115,27.324454912595137,1005.6241798924555,68.98667088652897,3.4410005263381827,4.552695364910505,5.1101085004882805,0,0,0,50.0,0
2026-01-01 10:50:00,AWS_01,31.64555800657605,1010.885004408981,72.72661279283997,0.49999999999999994,-0.8660254037844387,0.017201575418260506,0.9998520419557735,3,1,0.8801025676427301,2.8115983917246083,5.053673583411879,0.7081291516150259,0.7213040688864112,1.1150448815585605,-1.3701665941772774,-2.1496810748149358,-6.022847523331322,28.119858391594626,1.9204310704008236,26.40250306274042,2.365636377216901,1009.9571201934712,0.31492704712000674,1009.6832138713715,0.47797303026581717,76.28854350602593,2.351628559687526,77.61855837500184,2.511100921197616,30.76545543893332,0.8801025676427301,1010.176875257366,0.7081291516150259,74.09677938701725,-1.3701665941772774,1.0551434378451199,0.15730589903839856,-1.2483465028336065,28.313356789704677,1005.3472302950449,66.86378727113498,3.332201216871372,5.537774113936052,5.862825521704991,0,0,0,50.0,0
2026-01-01 11:40:00,AWS_01,32.00792647765197,1010.0607214392326,74.16267137638303,0.258819045102521,-0.9659258262890682,0.017201575418260506,0.9998520419557735,3,1,0.3623684710759214,1.7771534188072202,5.234032663360811,-0.824282969748424,-0.23951474159480313,0.38418987920738346,1.4360585835430584,0.4996259999242483,-3.8102615297433005,28.97330973353397,1.9775945452850159,26.777006987300105,2.670074993494112,1010.1593647813534,0.39407004759150505,1009.7690560526295,0.5604005975853192,75.33763322360913,2.234692835374269,77.2691336905617,2.7440747225019195,,,,,,,1.0887117120123353,0.1929776582325801,-1.1758333778892274,28.944027648095304,1005.67896053016,69.3483986666618,3.063898829556667,4.381760909072568,4.814272709721237,0,0,0,50.0,0
2026-01-01 12:30:00,AWS_01,32.35010218255515,1010.1822879815794,72.90776325127719,1.2246467991473532e-16,-1.0,0.017201575418260506,0.9998520419557735,3,1,0.34217570490317684,1.5846467436218283,4.378458404478245,0.12156654234684083,0.005412724213442743,0.039041786822167523,-1.2549081251058425,-1.1890161357400615,-2.370544667718221,29.747030027032224,1.9498928064580245,27.125734953323565,2.9058961848739995,1010.2009021973263,0.3600379084504662,1009.7885004117363,0.5452412466244355,74.68237766078224,1.6682108517523193,77.06203620294978,2.7632287874300054,,,,,,,1.0706323830498272,0.11353975642888808,-0.742015256664786,29.416260579977482,1005.8839931520014,66.99235418912993,2.9338416025776652,4.298294829578026,5.915409062147262,0,0,0,50.0,0
2026-01-01 13:20:00,AWS_01,32.6696848409155,1010.106878235541,73.01579578149645,-0.2588190451025208,-0.9659258262890683,0.017201575418260506,0.9998520419557735,3,1,0.3195826583603534,1.0241268343394516,3.83572522606406,-0.07540974603841732,-0.7781261734400005,-0.05682210455358927,0.10803253021926196,0.28918298865647785,-1.860498086158458,30.54363122249851,1.6485813696973302,27.45225790515054,3.096313873608055,1010.2731531146911,0.2788680486872777,1009.8131121348515,0.5358736852291281,73.95878199580379,0.9446280000223488,76.80239414347025,2.8644420796580117,,,,,,,0.8956325951471635,0.021254390867062215,-0.4060847815421658,29.856995079874572,1005.7656522221021,66.86022094273626,2.8126897610409287,4.341226013438927,6.155574838760188,0,0,0,50.0,0
2026-01-01 14:10:00,AWS_01,32.81759357390345,1010.2701633566372,74.03652117534881,-0.4999999999999997,-0.8660254037844388,0.017201575418260506,0.9998520419557735,3,1,0.1479087329879505,0.8096670962514807,2.586820515058701,0.16328512109623716,0.20944191740466067,-0.030072824190142455,1.0207253938523593,-0.12615020103422125,0.373475798890027,31.21477994576117,1.357621910304968,27.759165371960243,3.2541096190470364,1010.267957691946,0.28201268060706863,1009.8303924937155,0.5237265052061986,73.63556597616108,0.7927511717094807,76.57965306335416,2.921582646459829,,,,,,,0.7280702127570691,-0.022393565583854025,-0.30112142226311683,29.956880912185675,1005.7399118371576,67.0519681567954,2.860712661717777,4.530251519479634,6.984553018553413,0,0,0,50.0,0
2026-01-01 15:00:00,AWS_01,32.757483254559595,1010.3868416642068,71.98403261593575,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735,3,1,-0.06011031934385613,0.40738107200444773,1.992027815626276,0.11667830756960029,0.20455368262742013,0.20996640684086287,-2.0524885594130637,-0.9237306353414425,-2.112746771081504,31.783870511340023,0.9740363685638345,28.040189160957087,3.3745921567861745,1010.2831666943092,0.27829929494775285,1009.8548242083224,0.5185548522660617,73.51559844868879,0.6179725504921623,76.43836795846497,2.897042464568967,,,,,,,0.5260056225051234,-0.03998266901238343,-0.03687382954003927,30.101737776639816,1005.8885989193072,67.8534129686916,2.6557454779197798,4.498242744899585,4.130619647244146,0,0,0,50.0,0
2026-01-01 15:50:00,AWS_01,32.41162969506753,1010.1654113985142,72.23786573234315,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735,3,1,-0.3458535594920633,-0.25805514584796896,0.7660716884914827,-0.22143026569267477,0.05853316297316269,-0.7195930104668378,0.2538331164074066,-0.7779300491532979,-0.48874706049682004,32.14482911072786,0.743443943999608,28.288467797462484,3.4534643478920755,1010.2955389062206,0.28109565869725267,1009.8828251270531,0.5185144853632723,73.27573948289978,0.8379108423367353,76.20392925622659,2.9951383797788504,32.757483254559595,-0.3458535594920633,1010.3868416642068,-0.22143026569267477,71.98403261593575,0.2538331164074066,0.3849391262055929,-0.0237268323367112,-0.20851282041914337,29.6587474288398,1005.9426768159403,67.51766942951662,2.752882266227733,4.222734582573821,4.720196302826537,0,0,0,50.0,0
2026-01-01 16:40:00,AWS_01,32.16653534341739,1010.7305438828786,72.86664049870882,-0.8660254037844385,-0.5000000000000004,0.017201575418260506,0.9998520419557735,3,1,-0.24509435165014537,-0.6510582304860648,0.15860886576541589,0.5651324843644261,0.4603805262413516,0.6698224436460123,0.628774766365666,-1.1698806766399912,-1.2960308776742124,32.37999686160418,0.4277142962337917,28.494625892342736,3.4855032776455417,1010.293901212099,0.28193437429030904,1009.8969544406261,0.5086252440257616,73.01018038937491,0.8288537718940164,76.00562608003241,3.047160432566184,,,,,,,0.18277800045591372,-0.06079985170254571,-0.2012040333562903,29.395903947804833,1006.3170124124946,67.58415342882552,2.770631395612554,4.413531470383987,5.282487069883302,0,0,0,50.0,0
2026-01-01 17:30:00,AWS_01,31.077384176204493,1010.6026671103012,74.58292331092285,-0.9659258262890683,-0.25881904510252063,0.017201575418260506,0.9998520419557735,3,1,-1.0891511672128935,-1.6800990783551022,-1.2727180063506545,-0.12787677257733776,0.21582544609441356,0.4203791287218337,1.7162828122140326,2.598890694987105,1.6751600596456626,32.45442219543865,0.30687364146979035,28.669478723346288,3.4904641820627575,1010.2718354226556,0.22904420518539576,1009.9366491759714,0.5280660651984213,73.03018434735617,0.8225350510425129,75.85615057615985,3.047971262680163,,,,,,,0.029429144398504314,0.09667189686317633,-0.26827075013362744,28.67573425376245,1006.0172633929113,68.51763936305274,2.4016499224420436,4.585403717389909,6.065283947870114,0,0,0,50.0,0
2026-01-01 18:20:00,AWS_01,30.55887668812682,1010.9149812444746,75.18724310733727,-1.0,-1.8369701987210297e-16,0.017201575418260506,0.9998520419557735,3,1,-0.5185074880776739,-1.8527530069407128,-2.1108081527886817,0.3123141341733344,0.7495698459604228,0.8081030089335854,0.6043197964144156,2.949377374994114,2.1714473258408162,32.321487580946155,0.5969649053442735,28.77892897120348,3.444811605509647,1010.3492562328084,0.23723761162401089,1009.9669227184411,0.5345444233359695,73.09022033800473,0.927597671228666,75.79827660955817,2.9868760342155896,,,,,,,-0.22416072398074877,0.10301643097362183,0.125507750158118,28.201072338877204,1006.1389139157093,69.57977963896074,2.3578043492496157,4.7760673287652935,5.6074634683765225,0,0,0,50.0,0
2026-01-01 19:10:00,AWS_01,29.43290693004809,1010.5100652319665,77.83890534650773,-0.9659258262890684,0.2588190451025203,0.017201575418260506,0.9998520419557735,3,1,-1.1259697580787282,-2.7336284133692956,-3.3846866438553604,-0.40491601250812437,-0.2204786509121277,0.2399018753292239,2.651662239170463,4.972264847798911,3.80238417115892,32.06559822459925,0.8931055755522319,28.85631800237406,3.3860122186871213,1010.4539266989361,0.30363496525818945,1010.0081426543555,0.5584161289677754,73.41586031744188,1.2099964718378622,75.77170993554857,2.920983070289353,,,,,,,-0.4458767642102616,0.14712937512007712,0.36384660563329774,27.141606039272038,1006.3615513643235,69.58188138828488,2.2913008907760535,4.148513867642919,8.257023958222845,0,0,0,50.0,0
2026-01-01 20:00:00,AWS_01,28.8571987040679,1010.9978448487047,74.65491278457367,-0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,3,1,-0.5757082259801898,-2.220185472136592,-3.900284550491694,0.48777961673829395,0.395177738403504,0.6110031844979176,-3.183992561934062,0.07198947365081665,2.6708801686379218,31.603201380189628,1.2816195701044375,28.880342541027147,3.313676107212174,1010.5115248412828,0.2622502715909257,1010.0290560950893,0.5556687296615856,74.10487596958635,2.0357073498370406,75.85784307767187,2.8877730923983327,,,,,,,-0.6808079392840579,0.09485316421332853,0.8639413317796907,26.24029993620696,1006.3204442454642,70.95507117755957,2.616898767860942,4.677400603240585,3.6998416070140934,0,0,0,50.0,0
2026-01-01 20:50:00,AWS_01,30.448586921371984,1010.9711409613774,75.55866752234787,-0.8660254037844386,0.5000000000000001,0.017201575418260506,0.9998520419557735,3,1,1.5913882173040825,-0.11028976675483548,-1.9630427736955482,-0.026703887327357734,0.05615971690281185,0.8057295628632346,0.9037547377742072,0.3714244150106083,3.3208017900047224,31.037430684498833,1.5099889222135372,28.879416787548777,3.2439099935648947,1010.6154793401495,0.29304642641358203,1010.067807645234,0.5774465176177198,74.19321762804702,2.045640277300825,75.80972586594794,2.8371899874816524,28.8571987040679,1.5913882173040825,1010.9978448487047,-0.026703887327357734,74.65491278457367,0.9037547377742072,-0.8256839072916199,0.11600376779988436,0.9229423861230611,26.27782979704542,1006.24426648584,70.89437003346364,4.170757124326563,4.726874475537443,4.66429748888423,0,0,0,50.0,0
2026-01-01 21:40:00,AWS_01,30.08913569485124,1010.1886727277856,78.18295203085333,-0.7071067811865477,0.7071067811865474,0.017201575418260506,0.9998520419557735,3,1,-0.35945122652074346,0.6562287648031493,-2.0773996485661463,-0.7824682335917714,-0.3213925041808352,-0.5418711550929629,2.624284508505454,0.3440466843455994,5.3163115321445105,30.70758835118632,1.3106603711444498,28.939769485003517,3.193233097479392,1010.6989506683167,0.300195772725649,1010.1025512343165,0.5928673907553352,74.70387975753447,1.837860585361554,75.80006977580948,2.780303110464632,,,,,,,-0.6065262362546573,0.12253666036750784,0.7197827990283796,27.522643869949988,1006.1181691793265,72.07765485172509,2.5664918249012523,4.070503548459101,6.105297179128243,0,0,0,50.0,0
2026-01-01 22:30:00,AWS_01,28.78378263964744,1010.7773067120936,79.22178170218335,-0.5000000000000004,0.8660254037844384,0.017201575418260506,0.9998520419557735,3,1,-1.305353055203799,-0.07341606442046,-2.293601536557052,0.5886339843079895,-0.22053813661113963,0.17463960179236437,1.0388296713300207,4.566868917609682,4.638858391260499,30.37580349401256,1.0812910568123173,28.982338603886767,3.1390257892712397,1010.7022737153555,0.2933561934616858,1010.1057409192597,0.5815905176831337,75.55317780017879,1.8814869005307513,75.88832467414443,2.7646112639637925,,,,,,,-0.39392020454667365,-0.034534378238444886,0.744346829850866,26.62828037285101,1006.2619217151814,72.43726457606266,2.1555022667964323,4.515384996912189,6.78451712612069,0,0,0,50.0,0
2026-01-01 23:20:00,AWS_01,28.41036250836089,1011.4918751642692,79.25206809162457,-0.25881904510252157,0.9659258262890681,0.017201575418260506,0.9998520419557735,3,1,-0.3734201312865508,-2.0382244130110934,-2.148514179765929,0.7145684521756266,0.5207342028918447,0.5768939197946565,0.030286389441215533,3.6934005692766902,4.0648249842872985,29.89255310775971,0.8858362706899926,28.975247319449643,3.080575775923463,1010.7089541195292,0.2946369209389161,1010.1297254118609,0.5846597375760488,76.46105511496087,1.9022548518339768,76.0073767108601,2.785112820183161,,,,,,,-0.29162599735278727,-0.020040964225301047,0.7554752227137354,26.073089433005947,1006.1081566894252,72.6931828719683,2.3372730753549433,5.383718474844045,6.558885219656261,0,0,0,50.0,0
2026-01-02 00:10:00,AWS_01,27.682556843672643,1011.2451191598146,80.91340767781311,0.0,1.0,0.03439806061360801,0.9994082116062598,4,1,-0.7278056646882476,-2.4065788511785975,-1.7503500863754482,-0.24675600445459622,1.0564464320290199,0.7350539278481847,1.6613395861885465,2.7304556469597827,3.074502331305382,29.511550012353485,0.8645958778575951,29.10565424331234,2.9708116730341163,1010.8359838415245,0.4101987471856376,1010.2311461736714,0.5648130899279339,77.12807579791824,1.9518964859025043,76.07890904983049,2.8433011579350866,24.511507647750978,3.1710491959216647,1009.0407521347379,2.204367025076749,77.03807357751553,3.8753341002975787,-0.2790794626849588,0.0623996828023427,0.7923542961639709,25.506400506063073,1006.3615782102509,73.91883450311242,2.1761563376095694,4.8835409495637805,6.99457317470069,0,0,0,50.0,0
2026-01-02 01:00:00,AWS_01,27.507423286317497,1010.5827717916502,78.67753701420921,0.25881904510252074,0.9659258262890683,0.03439806061360801,0.9994082116062598,4,1,-0.1751335573551458,-1.2763593533299442,-1.3497754177504042,-0.6623473681644327,-0.19453492044340237,-0.415073057054542,-2.2358706636039045,-0.5442446879741425,4.0226242296355395,29.100647177431455,0.9619070519126867,29.227743892897198,2.8314449352118465,1010.8831464008589,0.4387784260752463,1010.2959929138112,0.5735203683480853,77.94609930798624,2.188499029663357,76.22485273280321,2.9844915951413893,24.111844389361423,3.3955788969560743,1009.2632836747208,1.3194881169293922,80.11176006965772,-1.4342230554485127,-0.3346940113827811,0.12854520708819925,0.946325648050865,24.99330154285473,1006.3659046286703,74.15029621979554,2.5141217434627663,4.216867162979952,4.527240794413672,0,0,0,50.0,0
2026-01-02 01:50:00,AWS_01,27.468760632737,1010.762023191207,76.74208672166223,0.25881904510252074,0.9659258262890683,0.03439806061360801,0.9994082116062598,4,1,-0.038662653580498585,-0.941601875623892,-2.9798262886349853,0.179251399556847,-0.729851973062182,-0.20911777017033728,-1.9354502925469745,-2.5099813699623326,1.1834191993143577,28.825578085469942,1.114294683170768,29.34901456778849,2.6724691210866096,1010.8935330522421,0.4292317192226081,1010.3431174894158,0.5386734386028936,78.06590383194359,2.2045485827415825,76.1736304808229,2.927065776405389,25.80963383783946,1.6591267948975386,1009.9230277331856,0.8389954580214862,79.39464854193346,-2.652561820271231,-0.48257826836315104,0.025968842665528707,1.0219915311689312,24.724683463516307,1006.3269631420924,75.69730376522466,2.7440771692206916,4.435060049114668,1.0447829564375724,0,0,0,50.0,0
2026-01-02 02:40:00,AWS_01,28.025142805449438,1011.3661574779218,77.61302671580343,0.49999999999999994,0.8660254037844387,0.03439806061360801,0.9994082116062598,4,1,0.5563821727124392,0.3425859617767948,-2.0639928894018027,0.604134286714725,0.12103831810713928,1.1774847501361592,0.8709399941411959,-3.300380962009683,-0.5699253150499004,28.627229789565526,1.2257293921551873,29.461737296358724,2.5140332275706334,1010.8598442440282,0.4289344461952907,1010.3725347120969,0.5382403595218495,78.36407153724194,1.7633070575324925,76.00729105312006,2.7458118638255056,24.312524232770496,3.7126185726789416,1009.9383409561374,1.4278165217843934,81.3995906973418,-3.7865639815383645,-0.6516055490977385,0.026942454211739,0.2670451517264833,24.562267128095286,1006.4447529644656,74.4273916652881,3.462875677354152,4.921404513456196,3.18563505051533,0,0,0,50.0,0
2026-01-02 03:30:00,AWS_01,27.62053043812663,1011.0697790019584,78.09874327875822,0.7071067811865476,0.7071067811865476,0.03439806061360801,0.9994082116062598,4,1,-0.4046123673228088,0.11310715180913178,-1.1632522015208124,-0.2963784759633654,0.4870072103082066,0.2924722898648042,0.48571656295479215,-0.5787937354509864,-1.123038423425129,28.281023487290877,0.9327942400368645,29.594048532820473,2.3237132787327863,1010.9162751749631,0.4700325408161396,1010.4505353821174,0.5171811465183588,78.65755142202131,1.3383057829770357,75.92840572843144,2.662632937014016,24.32042818452041,3.3001022536062194,1009.1821387173476,1.887640284610825,79.82181580708483,-1.723072528326611,-0.41678408160298536,0.11111930725787302,-0.31044415644031126,24.911745616937445,1006.7310538266913,74.22779466935486,2.708784821189184,4.338725175267086,3.8709486094033565,0,0,0,50.0,0
2026-01-02 04:20:00,AWS_01,28.04847338187976,1011.121467290989,78.92278970758699,0.8660254037844386,0.5000000000000001,0.03439806061360801,0.9994082116062598,4,1,0.4279429437531306,0.5797127491427609,-0.36188912648113103,0.05168828903060785,0.35944409978196745,-0.3704078732802145,0.8240464288287654,2.1807029859247535,-0.32927838403757903,27.928365593473078,0.5028317723714256,29.701006085171112,2.1489060885637294,1011.0421474998449,0.3437137241757989,1010.4988606551926,0.509225195386603,78.64552160029345,1.3436506958719554,75.87435582396827,2.5997025878072906,24.62571897230877,3.422754409570988,1009.716671355851,1.4047959351380541,79.6121406037269,-0.6893508961399135,-0.19174252377089893,0.006123665498216802,-0.46365081334578745,25.398880040687974,1006.5086417435972,72.66529295121525,2.6495933411917854,4.612825547391822,6.2574967563717365,0,0,0,50.0,0
